market-census	ts/src/pro/kucoin.ts	handleTrade	trade	parseTrade	2	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/kucoin.ts	handleUtaTrade	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/kucoin.ts	watchOrderBook	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/kucoin.ts	unWatchOrderBook	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/kucoin.ts	handleUtaOrderBook	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/kucoin.ts	handleUtaMyTrade	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/kucoin.ts	watchPosition	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/luno.ts	watchTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/luno.ts	handleTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/luno.ts	handleTrades	trade	parseTrade	2	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/luno.ts	watchOrderBook	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	watchOrderBook	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	unWatchOrderBook	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	handleTicker	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	handleTicker	ticker	parseTicker	2	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/lighter.ts	handleTicker	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	handleTicker	ticker	parseTicker	2	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/lighter.ts	watchTicker	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	unWatchTicker	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	handleTrades	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	watchTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	unWatchTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	handleMyTrades	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	watchMyTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	unWatchMyTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	handleLiquidation	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	watchLiquidations	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	watchOrders	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	unWatchOrders	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	handleOrders	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/lighter.ts	handleOrders	order	parseOrder	2	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/modetrade.ts	watchOrderBook	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mexc.ts	watchTicker	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/modetrade.ts	handleOrderBook	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/modetrade.ts	watchTicker	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/modetrade.ts	handleTicker	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/modetrade.ts	handleTickers	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/modetrade.ts	watchOHLCV	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/modetrade.ts	handleOHLCV	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/modetrade.ts	watchTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/modetrade.ts	handleTrade	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/modetrade.ts	watchOrders	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/modetrade.ts	watchMyTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/modetrade.ts	handleMyTrade	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/modetrade.ts	handlePositions	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mudrex.ts	watchTicker	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mudrex.ts	watchTickers	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mudrex.ts	watchOHLCV	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mudrex.ts	handleOHLCV	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mudrex.ts	handleTicker	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mudrex.ts	handleTicker	result	safeTicker	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/mexc.ts	handleTicker	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mexc.ts	handleTickers	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mexc.ts	watchBidsAsks	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mexc.ts	watchOHLCV	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mexc.ts	handleOHLCV	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mexc.ts	watchOrderBook	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mexc.ts	watchTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mexc.ts	handleTrades	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mexc.ts	handleMyTrade	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mexc.ts	handleOrder	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mexc.ts	watchFundingRate	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mexc.ts	unWatchFundingRate	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mexc.ts	unWatchTicker	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mexc.ts	unWatchBidsAsks	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mexc.ts	unWatchOHLCV	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mexc.ts	unWatchOrderBook	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/mexc.ts	unWatchTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/ndax.ts	watchTicker	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/nado.ts	watchTrades	market	market	1	none	unsafe-use:pro-inherited-async [market]	-	Object	-
market-census	ts/src/pro/ndax.ts	handleTicker	ticker	parseTicker	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/ndax.ts	handleTicker	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/ndax.ts	watchTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/ndax.ts	handleTrades	trade	parseTrade	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/ndax.ts	handleTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/ndax.ts	watchOHLCV	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/ndax.ts	handleOHLCV	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/ndax.ts	handleOHLCV	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/ndax.ts	watchOrderBook	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/ndax.ts	handleOrderBook	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/okx.ts	subscribe	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/nado.ts	watchTradesForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/nado.ts	unWatchTradesForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/nado.ts	watchOrderBook	market	market	1	none	unsafe-use:pro-inherited-async [market]	-	Object	-
market-census	ts/src/pro/nado.ts	watchOrderBookForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/nado.ts	unWatchOrderBookForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/nado.ts	watchOHLCV	market	market	1	none	unsafe-use:pro-inherited-async [market]	-	Object	-
market-census	ts/src/pro/nado.ts	watchOHLCVForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/nado.ts	unWatchOHLCVForSymbols	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/nado.ts	watchPositions	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/nado.ts	unWatchPositions	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/nado.ts	createOrderWs	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/nado.ts	editOrderWs	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/nado.ts	cancelOrdersWs	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/nado.ts	handleTrade	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/nado.ts	handleOHLCV	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/nado.ts	handlePosition	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/nado.ts	parseWsAllBidsAsks	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/nado.ts	parseWsAllBidsAsks	ticker	safeTicker	2	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/nado.ts	handleOrderBook	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/onetrading.ts	watchTicker	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/onetrading.ts	watchMyTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/onetrading.ts	watchOrderBook	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/onetrading.ts	watchOrders	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/onetrading.ts	handleOrders	order	parseOrder	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/onetrading.ts	handleOrders	trade	parseTrade	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/onetrading.ts	handleAccountUpdate	parsed	parseOrder	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/onetrading.ts	handleAccountUpdate	parsed	parseTrade	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/onetrading.ts	watchOHLCV	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/okx.ts	handleTrades	trade	parseTrade	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/okx.ts	watchTicker	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/okx.ts	watchMarkPrice	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/okx.ts	handleTicker	market	safeMarket	3	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/okx.ts	handleTicker	ticker	parseTicker	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/okx.ts	handleOHLCV	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/okx.ts	handleOrderBook	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/okx.ts	handlePositions	market	safeMarket	3	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/okx.ts	handleOrders	parsed	parseOrders	1	typed:java.util.List<Object>	-	java.util.List<Object>	retyped	-
market-census	ts/src/pro/okx.ts	handleOrders	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/okx.ts	handleMyTrades	order	parseOrder	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/okx.ts	createOrderWs	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/okx.ts	handlePlaceOrders	orders	parseOrders	4	typed:java.util.List<Object>	-	java.util.List<Object>	retyped	-
market-census	ts/src/pro/okx.ts	editOrderWs	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/okx.ts	cancelOrderWs	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/okx.ts	cancelOrdersWs	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/okx.ts	cancelAllOrdersWs	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/p2b.ts	watchOHLCV	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/p2b.ts	watchTicker	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/p2b.ts	watchTickers	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/p2b.ts	watchOrderBook	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/p2b.ts	handleOHLCV	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/p2b.ts	handleTrade	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/p2b.ts	handleTrade	trade	parseTrade	2	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/p2b.ts	handleTicker	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/p2b.ts	handleOrderBook	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/pacifica.ts	editOrderWs	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/paradex.ts	watchTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/paradex.ts	handleTrade	parsedTrade	parseTrade	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/paradex.ts	watchOrderBook	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/paradex.ts	handleOrderBook	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/paradex.ts	watchOrders	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/paradex.ts	handleOrder	parsed	parseOrder	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/paradex.ts	handleTicker	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/paradex.ts	handleTicker	ticker	parseTicker	2	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/pacifica.ts	cancelOrdersWs	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/pacifica.ts	watchOrderBook	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/pacifica.ts	unWatchOrderBook	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/pacifica.ts	handleOrderBook	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/pacifica.ts	handleWsTickers	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/pacifica.ts	watchTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/pacifica.ts	unWatchTrades	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/pacifica.ts	handleTrades	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/pacifica.ts	watchOHLCV	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/pacifica.ts	unWatchOHLCV	market	market	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/pacifica.ts	handleOHLCV	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/pacifica.ts	handleOrder	order	parseOrder	1	none	no-table-entry	-	Object	sim-ok
market-census	ts/src/pro/pacifica.ts	handleOrderBookUnsubscription	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
market-census	ts/src/pro/pacifica.ts	handleTradesUnsubscription	market	safeMarket	1	typed:java.util.Map<String, Object>	-	-	retyped	-
